date,actual_temp,forecast_ensemble,wind_speed,wind_dir,wind_north_component,wind_east_component,wind_advection_warm,wind_advection_cold,wind_advection_neutral,temp_850mb,temp_850mb_change_24hr,airmass_warming,airmass_cooling,airmass_stable
2025-05-28,65.0,70.52492187500005,6.557650279219002,151.93925830959535,-0.882449390026949,0.47040734905086845,1,0,0,43.69433105468754,-1.6729980468750014,0,0,1
2025-05-29,67.0,59.79583862304692,7.324952500636778,343.5393894274155,0.9590147617786838,-0.2833561128519629,0,1,0,51.227326660156294,7.151824951171875,1,0,0
2025-05-30,75.0,71.16701782226566,8.58516442564287,184.45666669689308,-0.9969763879133343,-0.07770509599299649,1,0,0,50.24756591796879,-0.06322631835937642,0,0,1
2025-05-31,67.0,66.10072753906255,15.781694084145087,272.47646067511505,0.04320893600014891,-0.9990660578008519,0,0,1,45.52371948242192,-6.469683837890621,0,1,0
2025-06-01,66.0,58.61403930664066,14.057220875293076,267.62213603688684,-0.0414896427782452,-0.999138934053785,0,0,1,33.095325927734415,-11.830737304687503,0,1,0
2025-06-02,71.0,70.92938354492192,9.01240784329732,247.6027838591953,-0.38102545451187797,-0.9245645477812876,0,0,1,40.48412597656254,2.0552124023437486,0,0,1
2025-06-03,79.0,78.88304565429692,5.345428669393218,207.88598465447186,-0.8838800657956817,-0.4677136188834162,1,0,0,48.744801025390665,7.752227783203125,1,0,0
2025-06-04,83.0,81.57194946289067,9.149826384834824,177.94493620491838,-0.9993568255321699,0.03585993951841326,1,0,0,60.36663330078129,11.492138671874997,1,0,0
2025-06-05,87.0,89.07215087890629,7.6993230128363095,196.4184804835366,-0.9592228567346156,-0.2826508643501431,1,0,0,60.419752197265666,-0.01653442382812642,0,0,1
2025-06-06,84.0,87.77592895507817,9.842376520481968,167.70105924601393,-0.9770495126314598,0.21301232327409358,1,0,0,60.79416625976567,-0.8484741210937514,0,0,1
2025-06-07,76.0,78.93792236328129,8.132399729600964,166.3604743093565,-0.9717985557185719,0.23581256773823114,1,0,0,56.27796142578129,-4.563775634765626,0,0,1
2025-06-08,76.0,69.33702514648442,11.175953728530915,90.10401233921823,-0.0018153567849670518,0.9999983522385141,0,0,1,51.890516357421916,-4.126574707031253,0,0,1
2025-06-09,64.0,61.56864746093754,7.504694116423245,72.92083991843586,0.2936926597914396,0.9558999014460823,0,0,1,56.79937255859379,5.76507568359375,1,0,0
2025-06-10,73.0,65.5622875976563,1.3633086613314425,42.06285244172588,0.7424103542207294,0.6699454201245435,0,1,0,57.00657470703129,1.0656188964843736,0,0,1
2025-06-11,81.0,83.02472656250004,9.04211649160848,239.19777940883972,-0.5120761548744082,-0.8589400512311911,1,0,0,52.586335449218794,-2.752514648437497,0,0,1
2025-06-12,87.0,89.18942993164066,10.975232326707,263.39584355429406,-0.11500921308926203,-0.9933644250246677,0,0,1,60.76774414062504,7.833032226562501,1,0,0
