date,actual_temp,forecast_ensemble,wind_speed,wind_dir,wind_north_component,wind_east_component,wind_advection_warm,wind_advection_cold,wind_advection_neutral,temp_850mb,temp_850mb_change_24hr,airmass_warming,airmass_cooling,airmass_stable
2025-02-12,30.0,27.64802978515629,20.86188618977358,58.20673048556375,0.5268559557030945,0.8499545881634964,0,1,0,14.502998046875042,2.888250732421877,0,0,1
2025-02-13,28.0,18.90335205078129,16.812176612752317,277.0280895148483,0.12235592897658398,-0.9924862853683557,0,0,1,4.580201416015665,-8.76610107421875,0,1,0
2025-02-14,28.0,23.674769287109417,13.77632610682278,172.07943387231757,-0.9904600641710937,0.13780007722128798,1,0,0,18.28460205078129,13.626013183593752,1,0,0
2025-02-15,35.0,30.66454589843754,3.6362531891895666,41.123736464554966,0.7532909905819763,0.6576873752080276,0,1,0,26.45919921875004,6.7137451171875,1,0,0
2025-02-16,29.0,27.433356933593792,21.737738598686253,325.07298825993973,0.8198820501154349,-0.5725324653663856,0,1,0,11.946479492187542,-14.426367187499999,0,1,0
2025-02-17,12.0,11.98921630859379,18.496305451475028,275.6666489403895,0.09874052523367483,-0.9951132139995821,0,0,1,-4.029701538085895,-15.42648010253906,0,1,0
2025-02-18,16.0,12.337592773437542,12.400235141398316,333.7921446307579,0.8971978298809481,-0.441628864610226,0,1,0,-6.660432739257772,-5.8951263427734375,0,1,0
2025-02-19,19.0,15.286488037109415,11.002465017036183,349.6986214516908,0.9838807356304711,-0.1788258875421654,0,1,0,0.6829937744141041,7.2204895019531286,1,0,0
2025-02-20,25.0,21.63784912109379,11.105428516963949,317.9735409118903,0.7428357429350922,-0.6694737179442294,0,1,0,6.729291992187541,6.355975341796874,1,0,0
2025-02-21,29.0,27.47554443359379,4.78382675780579,252.69249894469738,-0.2974998670106622,-0.9547218595636314,0,0,1,16.61885498046879,12.49420166015625,1,0,0
2025-02-22,35.0,27.896375732421916,16.228049270560145,229.3974341297312,-0.6508082189724348,-0.7592421630270063,1,0,0,22.74516113281254,2.6176025390624993,0,0,1
2025-02-23,47.0,33.27671020507817,7.487194404922883,204.35802231488145,-0.9109860768354147,-0.41243710770494457,1,0,0,32.32348144531254,11.984765624999998,1,0,0
2025-02-24,57.0,45.49141967773441,12.690120426789468,235.5030158482557,-0.5663628570370801,-0.824156001111923,1,0,0,46.74688232421879,14.870764160156249,1,0,0
2025-02-25,57.0,35.74737060546879,10.09837300290831,11.667168545947955,0.9793388504140941,0.2022261508054799,0,1,0,31.99894531250004,-14.653454589843747,0,1,0
2025-02-26,51.0,41.751618652343794,2.5562310030989606,239.83877872566165,-0.5024348760662644,-0.864615056144801,1,0,0,42.36641357421879,8.815045166015622,1,0,0
2025-02-27,51.0,38.39002197265629,13.489519729776266,288.29605479250995,0.3139270807655443,-0.9494470959258464,0,0,1,24.22106445312504,-12.10869140625,0,1,0
2025-02-28,60.0,48.06117675781254,17.2217798837011,241.95636057778023,-0.4701439249956159,-0.8825897630211427,1,0,0,44.01732910156254,17.34779663085937,1,0,0
2025-03-01,36.0,21.307874755859416,16.0218320916807,354.4501087048566,0.99531236165154,-0.09671247460195598,0,1,0,0.7633587646484798,-38.08468322753906,0,1,0
2025-03-02,38.0,29.036866455078165,3.9756965462476663,280.04369091623585,0.1743990925958194,-0.9846750512233743,0,0,1,11.466047363281291,10.03721923828125,1,0,0
2025-03-03,49.0,35.35087402343754,10.147172471839413,170.94294078492007,-0.9875320622723341,0.15741799765004888,1,0,0,34.86033447265629,24.516485595703124,1,0,0
2025-03-04,49.0,39.871857910156294,11.526639075402631,193.18377710789858,-0.9736435197697647,-0.22807519902511053,1,0,0,43.73256347656254,5.880816650390621,1,0,0
